chrom	start	end	gene	cov	strand	numSamples	clusters
NC_005823.1	1225365	1226402	unaware	17	+	3	1644
NC_005823.1	1225391	1225703	unaware	2	+	1	1645
NC_005823.1	1228303	1228640	unaware	6	+	2	1646
NC_005823.1	1229611	1229922	unaware	2	+	2	1647
NC_005823.1	1229980	1230401	unaware	5	+	3	1648
NC_005823.1	1230294	1230513	unaware	99	+	6	1649
NC_005823.1	1232150	1232634	unaware	4	+	3	1650
NC_005823.1	1232293	1232681	unaware	13	+	2	1651
NC_005823.1	1232369	1233078	LIC_RS05220	2	+	1	1652
NC_005823.1	1232624	1233645	LIC_RS05220	1	+	1	1653
NC_005823.1	1232922	1233574	LIC_RS05220	2	+	1	1654
NC_005823.1	1233078	1235682	LIC_RS05225	25	+	5	1655
NC_005823.1	1233810	1234684	LIC_RS05225	1	+	1	1656
NC_005823.1	1235394	1235632	unaware	19	+	2	1657
NC_005823.1	1235637	1236359	LIC_RS05230	3	+	1	1658
NC_005823.1	1235962	1236549	LIC_RS05230	7	+	1	1659
NC_005823.1	1239128	1241276	LIC_RS05240	3	+	1	1660
NC_005823.1	1239348	1240064	LIC_RS05240	3	+	1	1661
NC_005823.1	1239555	1240274	LIC_RS05245	22	+	5	1662
NC_005823.1	1240814	1241758	LIC_RS05250	6	+	2	1663
NC_005823.1	1243557	1244004	LIC_RS05255	2	+	1	1664
NC_005823.1	1243824	1244592	LIC_RS05255	2	+	2	1665
NC_005823.1	1245132	1245298	unaware	6	+	1	1666
NC_005823.1	1245195	1245446	unaware	2	+	1	1667
NC_005823.1	1247716	1248427	unaware	2	+	1	1668
NC_005823.1	1251064	1251295	unaware	3	+	1	1669
NC_005823.1	1251756	1252344	unaware	2	+	1	1670
NC_005823.1	1252362	1252831	unaware	13	+	2	1671
NC_005823.1	1252657	1252825	unaware	4	+	1	1672
NC_005823.1	1254135	1254576	unaware	4	+	3	1673
NC_005823.1	1254184	1254542	unaware	2	+	1	1674
NC_005823.1	1254718	1255002	unaware	2	+	1	1675
NC_005823.1	1255789	1256288	unaware	2	+	1	1676
NC_005823.1	1256304	1256660	unaware	2	+	1	1677
NC_005823.1	1256522	1257084	LIC_RS05300	43	+	5	1678
NC_005823.1	1256969	1257313	unaware	2	+	1	1679
NC_005823.1	1256997	1257686	unaware	4	+	1	1680
NC_005823.1	1260354	1260989	LIC_RS05315	6	+	1	1681
NC_005823.1	1260442	1260552	LIC_RS05315	2	+	1	1682
NC_005823.1	1260982	1261613	unaware	10	+	1	1683
NC_005823.1	1263725	1264174	unaware	20	+	1	1684
NC_005823.1	1266359	1268242	unaware	13	+	1	1685
NC_005823.1	1268265	1268718	unaware	25	+	2	1686
NC_005823.1	1271094	1271327	unaware	2	+	1	1687
NC_005823.1	1271146	1271446	unaware	15	+	2	1688
NC_005823.1	1271183	1271339	unaware	5	+	1	1689
NC_005823.1	1271218	1271664	LIC_RS05335	17	+	3	1690
NC_005823.1	1271327	1271616	LIC_RS05335	2	+	1	1691
NC_005823.1	1271845	1272004	unaware	2	+	1	1692
NC_005823.1	1272568	1272721	unaware	2	+	1	1693
NC_005823.1	1272727	1273256	unaware	10	+	5	1694
NC_005823.1	1273447	1273956	unaware	2	+	1	1695
NC_005823.1	1275829	1277392	LIC_RS05355	1	+	1	1696
NC_005823.1	1275927	1277026	LIC_RS05355	1	+	1	1697
NC_005823.1	1275998	1277461	LIC_RS05355:unaware	5	+	4	1698
NC_005823.1	1277031	1277382	LIC_RS05360	38	+	5	1699
NC_005823.1	1277121	1277659	LIC_RS05360	1	+	2	1700
NC_005823.1	1277875	1278533	LIC_RS05365	1	+	1	1701
NC_005823.1	1278323	1278685	LIC_RS05365	1	+	1	1702
NC_005823.1	1279293	1279761	LIC_RS05370	1	+	1	1703
NC_005823.1	1279410	1280014	LIC_RS05370	1	+	1	1704
NC_005823.1	1279511	1280053	LIC_RS05370	1	+	1	1705
NC_005823.1	1279559	1280124	LIC_RS05370	2	+	4	1706
NC_005823.1	1279780	1280313	unaware	5	+	1	1707
NC_005823.1	1281128	1281833	unaware	4	+	4	1708
NC_005823.1	1282757	1283325	unaware	3	+	2	1709
NC_005823.1	1284039	1284643	unaware	4	+	2	1710
NC_005823.1	1284880	1285275	unaware	2	+	1	1711
NC_005823.1	1286237	1287359	unaware:LIC_RS05400	2	+	2	1712
NC_005823.1	1286380	1287658	LIC_RS05400	4	+	4	1713
NC_005823.1	1286627	1288111	LIC_RS05405	1	+	1	1714
NC_005823.1	1286662	1287479	unaware	37	+	5	1715
NC_005823.1	1288697	1288948	unaware	2	+	1	1716
NC_005823.1	1290674	1291403	unaware	2	+	1	1717
NC_005823.1	1290814	1290984	unaware	2	+	1	1718
NC_005823.1	1291727	1293166	LIC_RS05425	60	+	5	1719
NC_005823.1	1293953	1294617	unaware	2	+	1	1720
NC_005823.1	1294175	1294759	unaware	3	+	1	1721
NC_005823.1	1295803	1296169	unaware	4	+	3	1722
NC_005823.1	1296282	1297519	LIC_RS05435	6	+	2	1723
NC_005823.1	1296323	1297516	LIC_RS05435	6	+	3	1724
NC_005823.1	1298449	1298928	unaware	3	+	1	1725
NC_005823.1	1298540	1298970	unaware	2	+	1	1726
NC_005823.1	1299177	1299471	unaware	2	+	1	1727
NC_005823.1	1299208	1299844	unaware	3	+	2	1728
NC_005823.1	1299584	1300441	LIC_RS05445	3	+	1	1729
NC_005823.1	1299779	1300298	LIC_RS05445	5	+	3	1730
NC_005823.1	1299845	1300206	unaware	31	+	2	1731
NC_005823.1	1300888	1301176	unaware	2	+	2	1732
NC_005823.1	1303234	1303874	unaware	2	+	1	1733
NC_005823.1	1304706	1304976	unaware	11	+	3	1734
NC_005823.1	1306020	1306248	unaware	2	+	1	1735
NC_005823.1	1306913	1307725	unaware	6	+	3	1736
NC_005823.1	1307209	1307985	unaware	3	+	1	1737
NC_005823.1	1309349	1309795	unaware	2	+	1	1738
NC_005823.1	1310684	1311380	unaware	2	+	1	1739
NC_005823.1	1311340	1311853	LIC_RS05490	7	+	3	1740
NC_005823.1	1311716	1312213	unaware	2	+	1	1741
NC_005823.1	1313623	1314248	unaware	4	+	1	1742
NC_005823.1	1314043	1314435	unaware	3	+	1	1743
NC_005823.1	1314193	1314638	unaware	2	+	1	1744
NC_005823.1	1314618	1315105	LIC_RS05505	1	+	1	1745
NC_005823.1	1314797	1315565	LIC_RS05505	5	+	3	1746
NC_005823.1	1315026	1315340	LIC_RS05505	1	+	1	1747
NC_005823.1	1315079	1315681	LIC_RS05505:unaware	74	+	5	1748
NC_005823.1	1316785	1317461	unaware	6	+	1	1749
NC_005823.1	1316970	1317695	unaware	3	+	1	1750
NC_005823.1	1320158	1320590	unaware	8	+	3	1751
NC_005823.1	1320243	1320545	unaware	13	+	2	1752
NC_005823.1	1321532	1321917	LIC_RS05525	1	+	1	1753
NC_005823.1	1321660	1322427	LIC_RS05525	3	+	3	1754
NC_005823.1	1321682	1322003	LIC_RS05525	1	+	1	1755
NC_005823.1	1321915	1322555	unaware	11	+	3	1756
NC_005823.1	1322225	1322639	unaware	3	+	1	1757
NC_005823.1	1323036	1323451	unaware	7	+	1	1758
NC_005823.1	1325442	1325871	LIC_RS05550	77	+	3	1759
NC_005823.1	1325482	1326153	LIC_RS05550	80	+	4	1760
NC_005823.1	1325521	1326003	unaware	214	+	1	1761
NC_005823.1	1328844	1329217	unaware	2	+	2	1762
NC_005823.1	1329289	1330026	unaware	18	+	4	1763
NC_005823.1	1330581	1331034	unaware	5	+	1	1764
NC_005823.1	1331269	1331585	unaware	2	+	1	1765
NC_005823.1	1332287	1332745	unaware	2	+	2	1766
NC_005823.1	1333665	1335097	unaware	3	+	1	1767
NC_005823.1	1338211	1338570	unaware	2	+	1	1768
NC_005823.1	1338358	1339688	LIC_RS05595	3	+	1	1769
NC_005823.1	1338519	1339096	LIC_RS05595	1	+	1	1770
NC_005823.1	1338541	1339683	LIC_RS05595	3	+	1	1771
NC_005823.1	1338571	1340323	LIC_RS05595	1	+	1	1772
NC_005823.1	1341992	1342326	unaware	2	+	1	1773
NC_005823.1	1342952	1343736	unaware	4	+	3	1774
NC_005823.1	1346175	1346666	unaware:LIC_RS05640	8	+	2	1775
NC_005823.1	1346568	1346885	LIC_RS05640	1	+	1	1776
NC_005823.1	1346614	1346956	LIC_RS05640	1	+	1	1777
NC_005823.1	1346765	1347346	LIC_RS05640	1	+	1	1778
NC_005823.1	1347295	1347633	unaware	2	+	1	1779
NC_005823.1	1347981	1348193	unaware	5	+	1	1780
NC_005823.1	1348005	1348238	unaware	2	+	1	1781
NC_005823.1	1348281	1349038	unaware	2	+	1	1782
NC_005823.1	1348667	1349363	LIC_RS05645	1	+	1	1783
NC_005823.1	1348795	1349417	LIC_RS05645	4	+	3	1784
NC_005823.1	1350541	1351105	LIC_RS05650	3	+	2	1785
NC_005823.1	1350966	1351994	LIC_RS05655	13	+	6	1786
NC_005823.1	1355043	1355445	unaware	3	+	1	1787
NC_005823.1	1355118	1355602	unaware	3	+	2	1788
NC_005823.1	1357141	1357655	LIC_RS05680	1	+	1	1789
NC_005823.1	1357209	1358031	LIC_RS05680	2	+	1	1790
NC_005823.1	1357263	1357884	LIC_RS05680	2	+	2	1791
NC_005823.1	1357460	1357834	LIC_RS05685	26	+	5	1792
NC_005823.1	1357668	1358093	unaware	74	+	4	1793
NC_005823.1	1360093	1360486	unaware	2	+	1	1794
NC_005823.1	1360895	1361290	unaware	2	+	2	1795
NC_005823.1	1364911	1365285	unaware	2	+	1	1796
NC_005823.1	1366635	1366957	unaware	2	+	1	1797
NC_005823.1	1366759	1366964	unaware	2	+	1	1798
NC_005823.1	1367614	1369176	LIC_RS05710:unaware	7	+	4	1799
NC_005823.1	1367728	1368481	LIC_RS05710	1	+	1	1800
NC_005823.1	1367882	1368364	LIC_RS05710	1	+	1	1801
NC_005823.1	1368929	1369667	LIC_RS05715	9	+	4	1802
NC_005823.1	1369568	1369874	unaware	22	+	4	1803
NC_005823.1	1369973	1370344	LIC_RS05720	1	+	1	1804
NC_005823.1	1370031	1370581	LIC_RS05720	6	+	4	1805
NC_005823.1	1370257	1370412	LIC_RS05720	1	+	1	1806
NC_005823.1	1370471	1370704	unaware	3	+	1	1807
NC_005823.1	1371016	1371886	unaware	2	+	1	1808
NC_005823.1	1373682	1373847	unaware	2	+	1	1809
NC_005823.1	1376191	1376647	LIC_RS05745	1	+	1	1810
NC_005823.1	1376370	1377206	LIC_RS05745	3	+	4	1811
NC_005823.1	1376439	1376732	LIC_RS05745	1	+	1	1812
NC_005823.1	1376739	1377356	LIC_RS05750	98	+	5	1813
NC_005823.1	1376821	1378123	LIC_RS05755	1	+	1	1814
NC_005823.1	1377194	1377834	LIC_RS05755	1	+	1	1815
NC_005823.1	1377336	1377815	LIC_RS05755	1	+	1	1816
NC_005823.1	1377773	1378181	LIC_RS05755	4	+	1	1817
NC_005823.1	1377898	1378526	LIC_RS05760	1	+	1	1818
NC_005823.1	1378135	1378550	LIC_RS05760	3	+	3	1819
NC_005823.1	1378390	1379007	LIC_RS05760	3	+	2	1820
NC_005823.1	1380310	1380836	LIC_RS05765	2	+	1	1821
NC_005823.1	1380558	1380967	LIC_RS05765	1	+	1	1822
NC_005823.1	1380590	1380969	LIC_RS05765	1	+	1	1823
NC_005823.1	1380614	1380936	LIC_RS05765	1	+	1	1824
NC_005823.1	1380638	1381590	unaware	16	+	1	1825
NC_005823.1	1380984	1381384	unaware	29	+	3	1826
NC_005823.1	1383089	1383558	unaware	2	+	1	1827
NC_005823.1	1383128	1383520	LIC_RS05775	2	+	1	1828
NC_005823.1	1383272	1384713	LIC_RS05780:LIC_RS05775	3	+	2	1829
NC_005823.1	1383611	1383871	unaware	5	+	2	1830
NC_005823.1	1386034	1386880	LIC_RS05785	9	+	5	1831
NC_005823.1	1386580	1387071	LIC_RS05790	1	+	1	1832
NC_005823.1	1386660	1387852	LIC_RS05790	1	+	1	1833
NC_005823.1	1386762	1387154	unaware	36	+	5	1834
NC_005823.1	1387471	1387960	unaware:LIC_RS05795:LIC_RS05795	8	+	3	1835
NC_005823.1	1387671	1388360	LIC_RS05795	9	+	2	1836
NC_005823.1	1388629	1388812	unaware	2	+	1	1837
NC_005823.1	1389958	1390294	unaware	2	+	1	1838
NC_005823.1	1391266	1391823	unaware	2	+	1	1839
NC_005823.1	1393763	1394030	unaware	2	+	1	1840
NC_005823.1	1396116	1396541	unaware	5	+	2	1841
NC_005823.1	1396584	1396936	unaware	2	+	1	1842
NC_005823.1	1396922	1397494	unaware	2	+	1	1843
NC_005823.1	1397766	1398211	unaware	2	+	1	1844
NC_005823.1	1398766	1399657	LIC_RS05845	1	+	1	1845
NC_005823.1	1398908	1399163	LIC_RS05845	1	+	1	1846
NC_005823.1	1399127	1399769	LIC_RS05845	26	+	6	1847
NC_005823.1	1399651	1401817	LIC_RS05850	7	+	1	1848
NC_005823.1	1400420	1401554	LIC_RS05855	5	+	1	1849
NC_005823.1	1400451	1401037	LIC_RS05855	1	+	1	1850
NC_005823.1	1400576	1401011	LIC_RS05855	17	+	1	1851
NC_005823.1	1400599	1401318	LIC_RS05855	2	+	1	1852
NC_005823.1	1400793	1401749	LIC_RS05855	1	+	1	1853
NC_005823.1	1400844	1401254	LIC_RS05855	1	+	1	1854
NC_005823.1	1402140	1402608	LIC_RS05860	2	+	1	1855
NC_005823.1	1404565	1405755	unaware	2	+	2	1856
NC_005823.1	1406632	1407234	unaware	6	+	3	1857
NC_005823.1	1407781	1408614	LIC_RS05880	2	+	1	1858
NC_005823.1	1407827	1408577	unaware	22	+	5	1859
NC_005823.1	1408185	1408631	LIC_RS05885	14	+	3	1860
NC_005823.1	1410190	1410711	LIC_RS05890	4	+	1	1861
NC_005823.1	1411555	1412029	unaware	2	+	1	1862
NC_005823.1	1412085	1412429	unaware	2	+	1	1863
NC_005823.1	1413739	1414843	LIC_RS05905	9	+	2	1864
NC_005823.1	1414990	1416279	unaware	6	+	3	1865
NC_005823.1	1415451	1416112	unaware:LIC_RS05915	3	+	2	1866
NC_005823.1	1415905	1416517	LIC_RS05915	3	+	1	1867
NC_005823.1	1416130	1416702	unaware	20	+	4	1868
NC_005823.1	1417509	1418442	unaware	6	+	1	1869
NC_005823.1	1418035	1418585	LIC_RS05920	98	+	5	1870
NC_005823.1	1418393	1418917	LIC_RS05925:unaware	247	+	4	1871
NC_005823.1	1418995	1419615	unaware	2	+	1	1872
NC_005823.1	1419841	1420680	LIC_RS05930:unaware	5	+	2	1873
NC_005823.1	1423200	1424073	LIC_RS05940	31	+	5	1874
NC_005823.1	1423864	1424327	LIC_RS05945	2	+	1	1875
NC_005823.1	1424006	1424730	LIC_RS05945	2	+	1	1876
NC_005823.1	1424136	1424327	LIC_RS05945	1	+	1	1877
NC_005823.1	1424241	1424966	LIC_RS05945	1	+	1	1878
NC_005823.1	1424391	1424812	unaware	10	+	2	1879
NC_005823.1	1424761	1425146	unaware	6	+	1	1880
NC_005823.1	1426526	1427033	unaware	2	+	1	1881
NC_005823.1	1426956	1427296	unaware	2	+	1	1882
NC_005823.1	1427428	1428022	unaware	2	+	2	1883
NC_005823.1	1427665	1427902	unaware	8	+	1	1884
NC_005823.1	1428649	1429489	LIC_RS05965	9	+	4	1885
NC_005823.1	1428680	1429349	unaware	2	+	1	1886
NC_005823.1	1430694	1431417	LIC_RS05975	17	+	5	1887
NC_005823.1	1430881	1431475	LIC_RS05975	12	+	3	1888
NC_005823.1	1431038	1432435	LIC_RS05980	1	+	1	1889
NC_005823.1	1431698	1432430	LIC_RS05980	2	+	2	1890
NC_005823.1	1431834	1432459	LIC_RS05980	1	+	1	1891
NC_005823.1	1431946	1432502	LIC_RS05980	1	+	1	1892
NC_005823.1	1432665	1432908	unaware	2	+	1	1893
NC_005823.1	1433065	1434088	unaware	5	+	1	1894
NC_005823.1	1433102	1433678	LIC_RS05985	44	+	3	1895
NC_005823.1	1433137	1433962	LIC_RS05985	21	+	5	1896
NC_005823.1	1435265	1436377	unaware	5	+	1	1897
NC_005823.1	1436051	1436885	LIC_RS06010	33	+	6	1898
NC_005823.1	1436987	1437284	LIC_RS06015	1	+	1	1899
NC_005823.1	1437132	1437349	LIC_RS06015	1	+	1	1900
NC_005823.1	1438628	1439151	unaware	2	+	1	1901
NC_005823.1	1438876	1439408	unaware	2	+	1	1902
NC_005823.1	1439044	1439569	unaware	2	+	1	1903
NC_005823.1	1439357	1440336	LIC_RS06025	3	+	1	1904
NC_005823.1	1439806	1440774	unaware	2	+	1	1905
NC_005823.1	1439928	1441407	unaware	3	+	1	1906
NC_005823.1	1441979	1442875	unaware:LIC_RS06035	7	+	3	1907
NC_005823.1	1442043	1442903	LIC_RS06035	3	+	2	1908
NC_005823.1	1442110	1443279	LIC_RS06035	12	+	1	1909
NC_005823.1	1442152	1442502	LIC_RS06035	1	+	1	1910
NC_005823.1	1445325	1445752	unaware	7	+	3	1911
NC_005823.1	1445675	1446028	LIC_RS06045	23	+	5	1912
NC_005823.1	1446082	1447203	unaware	6	+	1	1913
NC_005823.1	1446207	1446897	unaware	17	+	4	1914
NC_005823.1	1446992	1447381	unaware	3	+	1	1915
NC_005823.1	1447183	1447482	LIC_RS06050:unaware:LIC_RS06050	40	+	4	1916
NC_005823.1	1447220	1447532	LIC_RS06050	47	+	4	1917
NC_005823.1	1448386	1448756	unaware	2	+	1	1918
NC_005823.1	1448831	1449573	unaware	4	+	1	1919
NC_005823.1	1449835	1451213	LIC_RS06070	1	+	1	1920
NC_005823.1	1450306	1451179	LIC_RS06065	3	+	2	1921
NC_005823.1	1450357	1450709	LIC_RS06065	2	+	4	1922
NC_005823.1	1450381	1450903	LIC_RS06070	1	+	1	1923
NC_005823.1	1450799	1451774	LIC_RS06070	2	+	2	1924
NC_005823.1	1451977	1452447	unaware	2	+	1	1925
NC_005823.1	1452183	1452857	unaware	10	+	3	1926
NC_005823.1	1452437	1453037	LIC_RS06075	14	+	1	1927
NC_005823.1	1453416	1454203	LIC_RS06080	1	+	1	1928
NC_005823.1	1453611	1454303	LIC_RS06080	1	+	1	1929
NC_005823.1	1453669	1454347	LIC_RS06080	1	+	1	1930
NC_005823.1	1453810	1454357	unaware	1277	+	5	1931
NC_005823.1	1455385	1455986	unaware	5	+	1	1932
NC_005823.1	1455995	1456396	unaware	2	+	1	1933
NC_005823.1	1456395	1456728	unaware	2	+	1	1934
NC_005823.1	1456858	1457957	LIC_RS06090	7	+	4	1935
NC_005823.1	1456882	1457942	LIC_RS06090	4	+	1	1936
NC_005823.1	1457090	1457413	LIC_RS06090	1	+	1	1937
NC_005823.1	1457971	1459120	unaware	2	+	1	1938
NC_005823.1	1458117	1458438	LIC_RS06095	9	+	1	1939
NC_005823.1	1458205	1459077	LIC_RS06095	3	+	2	1940
NC_005823.1	1460017	1460410	LIC_RS06100	42	+	5	1941
NC_005823.1	1460771	1461796	LIC_RS06105	1	+	1	1942
NC_005823.1	1461158	1461918	LIC_RS06105	1	+	1	1943
NC_005823.1	1461324	1461765	LIC_RS06105	1	+	1	1944
NC_005823.1	1461568	1462080	LIC_RS06105	35	+	6	1945
NC_005823.1	1462209	1462896	LIC_RS06110	1	+	1	1946
NC_005823.1	1462390	1463291	LIC_RS06110	41	+	6	1947
NC_005823.1	1464823	1465197	unaware	30	+	1	1948
NC_005823.1	1466691	1466894	unaware	4	+	1	1949
NC_005823.1	1468409	1468732	LIC_RS06135	31	+	5	1950
NC_005823.1	1469583	1469837	unaware	2	+	1	1951
NC_005823.1	1471963	1472786	unaware	2	+	1	1952
NC_005823.1	1472283	1472807	unaware:LIC_RS06155:unaware	29	+	6	1953
NC_005823.1	1472674	1473660	LIC_RS06155	34	+	2	1954
NC_005823.1	1472798	1474359	LIC_RS06155	11	+	1	1955
NC_005823.1	1473490	1473845	LIC_RS06165	111	+	1	1956
NC_005823.1	1473597	1475865	LIC_RS06170	1	+	1	1957
NC_005823.1	1475563	1476553	LIC_RS06170	1	+	1	1958
NC_005823.1	1475814	1476048	LIC_RS06170	1	+	1	1959
NC_005823.1	1477690	1478708	LIC_RS06175	1	+	1	1960
NC_005823.1	1478085	1478322	LIC_RS06175	1	+	1	1961
NC_005823.1	1478220	1479865	LIC_RS06175	15	+	5	1962
NC_005823.1	1478582	1479610	unaware	5	+	2	1963
NC_005823.1	1480601	1482414	LIC_RS06180	12	+	1	1964
NC_005823.1	1480793	1481712	LIC_RS06180	14	+	1	1965
NC_005823.1	1480907	1482310	LIC_RS06185	10	+	2	1966
NC_005823.1	1481253	1482249	LIC_RS06185	1	+	1	1967
NC_005823.1	1482857	1483388	LIC_RS06190:unaware	35	+	4	1968
NC_005823.1	1484136	1484392	unaware	2	+	1	1969
NC_005823.1	1484185	1484618	unaware	5	+	1	1970
NC_005823.1	1484628	1484981	unaware:LIC_RS06200:LIC_RS06200	2	+	3	1971
NC_005823.1	1484696	1485348	LIC_RS06200	1	+	1	1972
NC_005823.1	1484755	1485226	LIC_RS06200	1	+	1	1973
NC_005823.1	1484943	1485672	unaware	2	+	2	1974
NC_005823.1	1485350	1486063	unaware	4	+	1	1975
NC_005823.1	1486234	1487109	unaware	2	+	1	1976
NC_005823.1	1486477	1487111	LIC_RS06205	16	+	4	1977
NC_005823.1	1486571	1487110	unaware	3	+	2	1978
NC_005823.1	1487635	1488124	unaware	2	+	2	1979
NC_005823.1	1489429	1489979	unaware	2	+	1	1980
NC_005823.1	1489472	1489833	unaware	5	+	2	1981
NC_005823.1	1490277	1490589	unaware	2	+	1	1982
NC_005823.1	1490315	1491020	unaware:LIC_RS06225:unaware:LIC_RS06225	9	+	5	1983
NC_005823.1	1490535	1492347	LIC_RS06225	8	+	1	1984
NC_005823.1	1490646	1492348	LIC_RS06225	13	+	1	1985
NC_005823.1	1491255	1491560	unaware	3	+	1	1986
NC_005823.1	1492976	1493216	unaware	15	+	4	1987
NC_005823.1	1493033	1493219	unaware	2	+	1	1988
NC_005823.1	1493443	1493655	unaware	3	+	3	1989
NC_005823.1	1494482	1494790	unaware	4	+	2	1990
NC_005823.1	1494902	1495506	unaware	3	+	1	1991
NC_005823.1	1496309	1496686	unaware	2	+	1	1992
NC_005823.1	1497122	1497486	unaware	2	+	1	1993
NC_005823.1	1497575	1498693	LIC_RS06255	5	+	3	1994
NC_005823.1	1497641	1498180	LIC_RS06255	4	+	2	1995
NC_005823.1	1497838	1498933	LIC_RS06255	1	+	1	1996
NC_005823.1	1497871	1499842	LIC_RS06265	1	+	1	1997
NC_005823.1	1498036	1499890	LIC_RS06265	1	+	1	1998
NC_005823.1	1498645	1500133	LIC_RS06265	1	+	1	1999
NC_005823.1	1499314	1500936	LIC_RS06265	2	+	1	2000
NC_005823.1	1499484	1499842	LIC_RS06265	1	+	1	2001
NC_005823.1	1499760	1500337	LIC_RS06265	1	+	1	2002
NC_005823.1	1501946	1502914	unaware	6	+	3	2003
NC_005823.1	1502200	1502851	LIC_RS06275	98	+	5	2004
NC_005823.1	1502387	1502842	unaware	252	+	1	2005
NC_005823.1	1502863	1503318	LIC_RS06280	60	+	5	2006
NC_005823.1	1505084	1505257	unaware	2	+	1	2007
NC_005823.1	1506391	1508308	unaware	2	+	1	2008
NC_005823.1	1506496	1507724	unaware:LIC_RS06285	3	+	2	2009
NC_005823.1	1506659	1508698	LIC_RS06285	5	+	2	2010
NC_005823.1	1506684	1507575	LIC_RS06285	7	+	3	2011
NC_005823.1	1510494	1510913	LIC_RS06290	1	+	2	2012
NC_005823.1	1510729	1511189	LIC_RS06290	2	+	1	2013
NC_005823.1	1510801	1511124	unaware	9	+	1	2014
NC_005823.1	1511230	1511410	unaware	2	+	1	2015
NC_005823.1	1512610	1513061	unaware	2	+	1	2016
NC_005823.1	1513511	1513939	LIC_RS06300	1	+	1	2017
NC_005823.1	1513589	1514277	LIC_RS06300	1	+	1	2018
NC_005823.1	1513720	1515034	LIC_RS06300	8	+	4	2019
NC_005823.1	1513762	1514219	LIC_RS06300	1	+	1	2020
NC_005823.1	1516184	1516713	unaware	3	+	1	2021
NC_005823.1	1521995	1523300	LIC_RS06330	9	+	3	2022
NC_005823.1	1522020	1522434	LIC_RS06330	1	+	1	2023
NC_005823.1	1522102	1522304	LIC_RS06330	1	+	1	2024
NC_005823.1	1522579	1523563	unaware	3	+	2	2025
NC_005823.1	1523940	1524477	unaware	11	+	1	2026
NC_005823.1	1525128	1525734	unaware	2	+	1	2027
NC_005823.1	1525768	1526754	LIC_RS06345	1	+	1	2028
NC_005823.1	1525938	1526699	LIC_RS06345:unaware	3	+	3	2029
NC_005823.1	1526119	1526690	LIC_RS06345	1	+	2	2030
NC_005823.1	1526219	1527529	LIC_RS06345	1	+	1	2031
NC_005823.1	1526406	1526943	LIC_RS06345	1	+	1	2032
NC_005823.1	1526508	1527227	unaware	64	+	6	2033
NC_005823.1	1526576	1527582	LIC_RS06350	1	+	1	2034
NC_005823.1	1527010	1528397	LIC_RS06350	1	+	1	2035
NC_005823.1	1527103	1527887	LIC_RS06350	1	+	1	2036
NC_005823.1	1527663	1528408	LIC_RS06355	3	+	1	2037
NC_005823.1	1527858	1529357	LIC_RS06360	1	+	1	2038
NC_005823.1	1528655	1528927	LIC_RS06360	1	+	1	2039
NC_005823.1	1528748	1529299	LIC_RS06360	5	+	1	2040
NC_005823.1	1529201	1529622	LIC_RS06365	43	+	4	2041
NC_005823.1	1529372	1529588	unaware	3	+	1	2042
NC_005823.1	1529817	1530675	unaware	24	+	3	2043
NC_005823.1	1530362	1531158	LIC_RS06370	89	+	9	2044
NC_005823.1	1530672	1531139	LIC_RS06375	13	+	1	2045
NC_005823.1	1531825	1532072	unaware	74	+	2	2046
NC_005823.1	1534160	1534805	LIC_RS06395	18	+	3	2047
NC_005823.1	1535475	1536324	LIC_RS06405	1	+	1	2048
NC_005823.1	1536012	1536379	LIC_RS06405	24	+	6	2049
NC_005823.1	1536644	1537072	unaware	35	+	3	2050
NC_005823.1	1537473	1539732	LIC_RS06415	1	+	1	2051
NC_005823.1	1539539	1539747	LIC_RS06415	1	+	1	2052
NC_005823.1	1539627	1540144	LIC_RS06415	1	+	1	2053
NC_005823.1	1540788	1541893	LIC_RS06420	1	+	1	2054
NC_005823.1	1541419	1542048	LIC_RS06420	1	+	1	2055
NC_005823.1	1543080	1543529	LIC_RS06425	2	+	2	2056
NC_005823.1	1543172	1543497	LIC_RS06425	1	+	1	2057
NC_005823.1	1543337	1543824	LIC_RS06425	3	+	3	2058
NC_005823.1	1544818	1545066	unaware	2	+	1	2059
NC_005823.1	1545537	1545690	unaware	5	+	2	2060
NC_005823.1	1547140	1547366	LIC_RS06445	1	+	1	2061
NC_005823.1	1547222	1547536	LIC_RS06445	1	+	1	2062
NC_005823.1	1547319	1547815	unaware	2	+	1	2063
NC_005823.1	1547637	1547918	unaware	2	+	1	2064
NC_005823.1	1549154	1549780	unaware	2	+	1	2065
NC_005823.1	1549406	1549824	LIC_RS23315	4	+	4	2066
NC_005823.1	1550492	1550682	unaware	4	+	3	2067
NC_005823.1	1552563	1552789	unaware	2	+	1	2068
NC_005823.1	1552970	1553699	unaware	2	+	1	2069
NC_005823.1	1554253	1554705	LIC_RS06475	237	+	5	2070
NC_005823.1	1555122	1555462	LIC_RS06480	10	+	1	2071
NC_005823.1	1555826	1556054	unaware	12	+	2	2072
NC_005823.1	1556094	1556734	LIC_RS06485:unaware:LIC_RS06485	11	+	3	2073
NC_005823.1	1556429	1557124	LIC_RS06490	1	+	1	2074
NC_005823.1	1556859	1557312	unaware	2	+	1	2075
NC_005823.1	1556902	1557129	LIC_RS06490	1	+	1	2076
NC_005823.1	1556924	1557216	LIC_RS06490	1	+	1	2077
NC_005823.1	1556984	1557216	LIC_RS06490	5	+	1	2078
