chrom	strand	start	end	numGenes	numOfReads	genesIncluded
NC_005823.1	+	1827260	1829173	2	6	LIC_RS07580:LIC_RS07585
NC_005823.1	+	1827309	1829121	1	200	LIC_RS07580
NC_005823.1	+	1828666	1829487	1	15	LIC_RS07585
NC_005823.1	+	1829037	1829946	2	10	LIC_RS07585:LIC_RS07590
NC_005823.1	+	1829089	1830648	3	4	LIC_RS07585:LIC_RS07590:LIC_RS07595
NC_005823.1	+	1829588	1830011	1	14	LIC_RS07590
NC_005823.1	+	1829605	1830394	2	5	LIC_RS07590:LIC_RS07595
NC_005823.1	+	1829990	1830743	1	9	LIC_RS07595
NC_005823.1	+	1833355	1834291	1	76	LIC_RS07610
NC_005823.1	+	1833506	1835533	2	60	LIC_RS07610:LIC_RS07615
NC_005823.1	+	1834333	1835540	1	64	LIC_RS07615
NC_005823.1	+	1838146	1839312	1	63	LIC_RS07635
NC_005823.1	+	1846631	1850508	1	936	LIC_RS07675
NC_005823.1	+	1846956	1851452	3	107	LIC_RS07675:LIC_RS07680:LIC_RS07685
NC_005823.1	+	1848489	1850712	2	59	LIC_RS07675:LIC_RS07680
NC_005823.1	+	1850131	1852112	4	2	LIC_RS07675:LIC_RS07680:LIC_RS07685:LIC_RS07690
NC_005823.1	+	1850226	1851443	2	739	LIC_RS07680:LIC_RS07685
NC_005823.1	+	1850228	1850712	1	160	LIC_RS07680
NC_005823.1	+	1850272	1852311	3	48	LIC_RS07680:LIC_RS07685:LIC_RS07690
NC_005823.1	+	1850722	1851480	1	23	LIC_RS07685
NC_005823.1	+	1850726	1852789	2	26	LIC_RS07685:LIC_RS07690
NC_005823.1	+	1851485	1853087	1	54	LIC_RS07690
NC_005823.1	+	1853106	1854966	1	39	LIC_RS07700
NC_005823.1	+	1854655	1855405	2	4	LIC_RS07700:LIC_RS07705
NC_005823.1	+	1855159	1856133	1	11	LIC_RS07705
NC_005823.1	+	1855785	1856176	2	2	LIC_RS07705:LIC_RS07710
NC_005823.1	+	1855965	1857945	1	10	LIC_RS07710
NC_005823.1	+	1857963	1858708	2	3	LIC_RS07715:LIC_RS07720
NC_005823.1	+	1858037	1858169	1	1	LIC_RS07715
NC_005823.1	+	1858556	1859101	1	3	LIC_RS07720
NC_005823.1	+	1859349	1861263	1	16	LIC_RS07725
NC_005823.1	+	1864187	1866185	1	86	LIC_RS07735
NC_005823.1	+	1870683	1872256	2	17	LIC_RS07760:LIC_RS07765
NC_005823.1	+	1870710	1871055	1	10	LIC_RS07760
NC_005823.1	+	1870727	1874425	4	1	LIC_RS07760:LIC_RS07765:LIC_RS07770:LIC_RS07775
NC_005823.1	+	1871132	1873860	1	187	LIC_RS07765
NC_005823.1	+	1871406	1874285	2	112	LIC_RS07765:LIC_RS07770
NC_005823.1	+	1872587	1874927	3	11	LIC_RS07765:LIC_RS07770:LIC_RS07775
NC_005823.1	+	1873884	1874251	1	9	LIC_RS07770
NC_005823.1	+	1873911	1875138	2	2	LIC_RS07770:LIC_RS07775
NC_005823.1	+	1874258	1875931	1	215	LIC_RS07775
NC_005823.1	+	1874273	1877308	2	58	LIC_RS07775:LIC_RS07780
NC_005823.1	+	1875946	1879139	1	482	LIC_RS07780
NC_005823.1	+	1893220	1894770	1	294	LIC_RS07850
NC_005823.1	+	1896103	1896697	2	44	LIC_RS07860:LIC_RS07865
NC_005823.1	+	1896106	1897404	3	6	LIC_RS07860:LIC_RS07865:LIC_RS07870
NC_005823.1	+	1896319	1896761	1	8	LIC_RS07865
NC_005823.1	+	1896737	1897406	2	4	LIC_RS07865:LIC_RS07870
NC_005823.1	+	1896912	1898115	1	20	LIC_RS07870
NC_005823.1	+	1897728	1898548	2	2	LIC_RS07870:LIC_RS07875
NC_005823.1	+	1898105	1899937	1	42	LIC_RS07875
NC_005823.1	+	1900246	1902065	2	53	LIC_RS07885:LIC_RS07890
NC_005823.1	+	1900326	1901389	1	67	LIC_RS07885
NC_005823.1	+	1900953	1902152	3	2	LIC_RS07885:LIC_RS07890:LIC_RS07895
NC_005823.1	+	1901408	1902067	1	19	LIC_RS07890
NC_005823.1	+	1901409	1902416	2	5	LIC_RS07890:LIC_RS07895
NC_005823.1	+	1901881	1903679	1	130	LIC_RS07895
NC_005823.1	+	1902067	1904539	2	34	LIC_RS07895:LIC_RS07900
NC_005823.1	+	1903331	1905148	4	1	LIC_RS07895:LIC_RS07900:LIC_RS07905:LIC_RS07910
NC_005823.1	+	1903466	1904755	3	1	LIC_RS07895:LIC_RS07900:LIC_RS07905
NC_005823.1	+	1903690	1904554	1	34	LIC_RS07900
NC_005823.1	+	1903693	1905076	2	26	LIC_RS07900:LIC_RS07905
NC_005823.1	+	1903835	1906221	3	15	LIC_RS07900:LIC_RS07905:LIC_RS07910
NC_005823.1	+	1904140	1906831	4	1	LIC_RS07900:LIC_RS07905:LIC_RS07910:LIC_RS07915
NC_005823.1	+	1904160	1907470	5	1	LIC_RS07900:LIC_RS07905:LIC_RS07910:LIC_RS07915:LIC_RS07920
NC_005823.1	+	1904568	1905136	1	16	LIC_RS07905
NC_005823.1	+	1904570	1906425	2	38	LIC_RS07905:LIC_RS07910
NC_005823.1	+	1905171	1906526	1	85	LIC_RS07910
NC_005823.1	+	1905254	1907238	2	84	LIC_RS07910:LIC_RS07915
NC_005823.1	+	1905808	1908036	3	33	LIC_RS07910:LIC_RS07915:LIC_RS07920
NC_005823.1	+	1906521	1907237	1	25	LIC_RS07915
NC_005823.1	+	1906575	1908645	2	53	LIC_RS07915:LIC_RS07920
NC_005823.1	+	1907265	1908645	1	96	LIC_RS07920
NC_005823.1	+	1907387	1909371	2	50	LIC_RS07920:LIC_RS07925
NC_005823.1	+	1908051	1910151	4	1	LIC_RS07920:LIC_RS07925:LIC_RS07930:LIC_RS07935
NC_005823.1	+	1908684	1909538	1	52	LIC_RS07925
NC_005823.1	+	1908850	1910301	3	17	LIC_RS07925:LIC_RS07930:LIC_RS07935
NC_005823.1	+	1908856	1909879	2	23	LIC_RS07925:LIC_RS07930
NC_005823.1	+	1909645	1910033	2	2	LIC_RS07930:LIC_RS07935
NC_005823.1	+	1909649	1909802	1	1	LIC_RS07930
NC_005823.1	+	1909899	1911668	1	19	LIC_RS07935
NC_005823.1	+	1911231	1912989	2	46	LIC_RS07935:LIC_RS07940
NC_005823.1	+	1911524	1913099	3	1	LIC_RS07935:LIC_RS07940:LIC_RS07945
NC_005823.1	+	1911688	1912989	1	47	LIC_RS07940
NC_005823.1	+	1912271	1914531	3	8	LIC_RS07940:LIC_RS07945:LIC_RS07950
NC_005823.1	+	1912392	1913652	2	32	LIC_RS07940:LIC_RS07945
NC_005823.1	+	1913201	1915005	2	27	LIC_RS07945:LIC_RS07950
NC_005823.1	+	1913300	1913865	1	24	LIC_RS07945
NC_005823.1	+	1913883	1915751	1	37	LIC_RS07950
NC_005823.1	+	1914617	1916995	3	1	LIC_RS07950:LIC_RS07955:LIC_RS07960
NC_005823.1	+	1915711	1916758	2	8	LIC_RS07950:LIC_RS07955
NC_005823.1	+	1915838	1916866	1	16	LIC_RS07955
NC_005823.1	+	1916121	1917784	2	145	LIC_RS07955:LIC_RS07960
NC_005823.1	+	1916359	1918626	3	7	LIC_RS07955:LIC_RS07960:LIC_RS07965
NC_005823.1	+	1916913	1917875	1	129	LIC_RS07960
NC_005823.1	+	1916959	1918742	2	26	LIC_RS07960:LIC_RS07965
NC_005823.1	+	1917904	1919147	1	204	LIC_RS07965
NC_005823.1	+	1918720	1919564	1	132	LIC_RS07970
NC_005823.1	+	1918963	1919786	2	80	LIC_RS07970:LIC_RS07975
NC_005823.1	+	1919167	1920255	3	133	LIC_RS07970:LIC_RS07975:LIC_RS07980
NC_005823.1	+	1919251	1921507	6	1	LIC_RS07970:LIC_RS07975:LIC_RS07980:LIC_RS07985:LIC_RS07990:LIC_RS07995
NC_005823.1	+	1919260	1921093	5	1	LIC_RS07970:LIC_RS07975:LIC_RS07980:LIC_RS07985:LIC_RS07990
NC_005823.1	+	1919453	1920382	4	1	LIC_RS07970:LIC_RS07975:LIC_RS07980:LIC_RS07985
NC_005823.1	+	1919569	1920277	2	42	LIC_RS07975:LIC_RS07980
NC_005823.1	+	1919585	1919772	1	5	LIC_RS07975
NC_005823.1	+	1919658	1921509	5	1	LIC_RS07975:LIC_RS07980:LIC_RS07985:LIC_RS07990:LIC_RS07995
NC_005823.1	+	1919724	1921381	4	1	LIC_RS07975:LIC_RS07980:LIC_RS07985:LIC_RS07990
NC_005823.1	+	1919799	1920303	1	12	LIC_RS07980
NC_005823.1	+	1919895	1920949	2	12	LIC_RS07980:LIC_RS07985
NC_005823.1	+	1920302	1921560	4	1	LIC_RS07980:LIC_RS07985:LIC_RS07990:LIC_RS07995
NC_005823.1	+	1920326	1921386	2	231	LIC_RS07985:LIC_RS07990
NC_005823.1	+	1920330	1920963	1	226	LIC_RS07985
NC_005823.1	+	1920446	1921782	3	813	LIC_RS07985:LIC_RS07990:LIC_RS07995
NC_005823.1	+	1921006	1922094	2	795	LIC_RS07990:LIC_RS07995
NC_005823.1	+	1921029	1921386	1	14	LIC_RS07990
NC_005823.1	+	1921382	1921937	1	45	LIC_RS07995
NC_005823.1	+	1921757	1922806	2	35	LIC_RS07995:LIC_RS08000
NC_005823.1	+	1921795	1923781	4	10	LIC_RS07995:LIC_RS08000:LIC_RS08005:LIC_RS08010
NC_005823.1	+	1921910	1923005	3	3	LIC_RS07995:LIC_RS08000:LIC_RS08005
NC_005823.1	+	1922092	1922891	1	34	LIC_RS08000
NC_005823.1	+	1922095	1923154	2	61	LIC_RS08000:LIC_RS08005
NC_005823.1	+	1922106	1924668	3	49	LIC_RS08000:LIC_RS08005:LIC_RS08010
NC_005823.1	+	1922900	1923885	2	19	LIC_RS08005:LIC_RS08010
NC_005823.1	+	1923170	1924810	1	78	LIC_RS08010
NC_005823.1	+	1923788	1925068	2	1	LIC_RS08010:LIC_RS08015
NC_005823.1	+	1924966	1925245	1	2	LIC_RS08015
NC_005823.1	+	1925050	1925785	2	54	LIC_RS08015:LIC_RS08020
NC_005823.1	+	1925403	1926220	1	333	LIC_RS08020
NC_005823.1	+	1927051	1927751	1	38	LIC_RS08030
NC_005823.1	+	1927411	1928303	2	116	LIC_RS08030:LIC_RS08035
NC_005823.1	+	1927844	1928807	1	133	LIC_RS08035
NC_005823.1	+	1928138	1929703	2	52	LIC_RS08035:LIC_RS08040
NC_005823.1	+	1928624	1929849	3	1	LIC_RS08035:LIC_RS08040:LIC_RS08045
NC_005823.1	+	1928626	1931559	4	1	LIC_RS08035:LIC_RS08040:LIC_RS08045:LIC_RS08050
NC_005823.1	+	1928802	1929724	1	137	LIC_RS08040
NC_005823.1	+	1928935	1931358	2	81	LIC_RS08040:LIC_RS08045
NC_005823.1	+	1929676	1931605	3	1	LIC_RS08040:LIC_RS08045:LIC_RS08050
NC_005823.1	+	1929721	1931518	1	357	LIC_RS08045
NC_005823.1	+	1929726	1932613	2	211	LIC_RS08045:LIC_RS08050
NC_005823.1	+	1931562	1933134	1	162	LIC_RS08050
NC_005823.1	+	1931825	1934072	2	42	LIC_RS08050:LIC_RS08055
NC_005823.1	+	1933206	1934921	2	50	LIC_RS08055:LIC_RS08060
NC_005823.1	+	1933213	1934404	1	48	LIC_RS08055
NC_005823.1	+	1933928	1935475	3	29	LIC_RS08055:LIC_RS08060:LIC_RS08065
NC_005823.1	+	1934246	1935795	4	3	LIC_RS08055:LIC_RS08060:LIC_RS08065:LIC_RS08070
NC_005823.1	+	1934419	1936739	6	1	LIC_RS08055:LIC_RS08060:LIC_RS08065:LIC_RS08070:LIC_RS08075:LIC_RS08080
NC_005823.1	+	1934427	1935463	2	136	LIC_RS08060:LIC_RS08065
NC_005823.1	+	1934428	1934922	1	52	LIC_RS08060
NC_005823.1	+	1934759	1935951	3	2	LIC_RS08060:LIC_RS08065:LIC_RS08070
NC_005823.1	+	1934768	1936107	4	1	LIC_RS08060:LIC_RS08065:LIC_RS08070:LIC_RS08075
NC_005823.1	+	1934909	1936925	5	1	LIC_RS08060:LIC_RS08065:LIC_RS08070:LIC_RS08075:LIC_RS08080
NC_005823.1	+	1934939	1936009	2	38	LIC_RS08065:LIC_RS08070
NC_005823.1	+	1935113	1935442	1	3	LIC_RS08065
NC_005823.1	+	1935271	1936723	4	2	LIC_RS08065:LIC_RS08070:LIC_RS08075:LIC_RS08080
NC_005823.1	+	1935281	1936197	3	3	LIC_RS08065:LIC_RS08070:LIC_RS08075
NC_005823.1	+	1935516	1936382	2	10	LIC_RS08070:LIC_RS08075
NC_005823.1	+	1935559	1936019	1	7	LIC_RS08070
NC_005823.1	+	1935608	1936669	3	1	LIC_RS08070:LIC_RS08075:LIC_RS08080
NC_005823.1	+	1936043	1936629	1	4	LIC_RS08075
NC_005823.1	+	1936052	1937462	2	12	LIC_RS08075:LIC_RS08080
NC_005823.1	+	1936688	1937997	1	91	LIC_RS08080
NC_005823.1	+	1937667	1939519	2	25	LIC_RS08080:LIC_RS08085
NC_005823.1	+	1938028	1939649	1	85	LIC_RS08085
NC_005823.1	+	1938196	1940103	2	54	LIC_RS08085:LIC_RS08090
NC_005823.1	+	1938462	1941122	3	12	LIC_RS08085:LIC_RS08090:LIC_RS08095
NC_005823.1	+	1939234	1941287	4	1	LIC_RS08085:LIC_RS08090:LIC_RS08095:LIC_RS08100
NC_005823.1	+	1939647	1940103	1	28	LIC_RS08090
NC_005823.1	+	1939647	1941123	2	87	LIC_RS08090:LIC_RS08095
NC_005823.1	+	1939916	1941943	3	3	LIC_RS08090:LIC_RS08095:LIC_RS08100
NC_005823.1	+	1940237	1941223	1	81	LIC_RS08095
NC_005823.1	+	1940252	1942029	2	19	LIC_RS08095:LIC_RS08100
NC_005823.1	+	1941159	1942085	1	31	LIC_RS08100
NC_005823.1	+	1941841	1942245	2	1	LIC_RS08100:LIC_RS23335
NC_005823.1	+	1941913	1942790	3	1	LIC_RS08100:LIC_RS23335:LIC_RS08105
NC_005823.1	+	1942029	1942359	1	1	LIC_RS23335
NC_005823.1	+	1942051	1942619	2	2	LIC_RS23335:LIC_RS08105
NC_005823.1	+	1942463	1943217	1	5	LIC_RS08105
NC_005823.1	+	1943738	1945217	2	6	LIC_RS08115:LIC_RS23135
NC_005823.1	+	1943739	1944087	1	8	LIC_RS08115
NC_005823.1	+	1944080	1945252	1	41	LIC_RS23135
NC_005823.1	+	1952387	1954240	1	39	LIC_RS08160
NC_005823.1	+	1955476	1956239	1	21	LIC_RS08170
NC_005823.1	+	1955958	1957663	2	98	LIC_RS08170:LIC_RS08175
NC_005823.1	+	1955961	1957911	3	1	LIC_RS08170:LIC_RS08175:LIC_RS08180
NC_005823.1	+	1956279	1957806	1	122	LIC_RS08175
NC_005823.1	+	1956354	1958367	2	58	LIC_RS08175:LIC_RS08180
NC_005823.1	+	1957525	1958776	3	2	LIC_RS08175:LIC_RS08180:LIC_RS08185
NC_005823.1	+	1957835	1958602	1	29	LIC_RS08180
NC_005823.1	+	1958071	1959340	2	9	LIC_RS08180:LIC_RS08185
NC_005823.1	+	1958396	1959525	1	100	LIC_RS08185
NC_005823.1	+	1958397	1960077	2	132	LIC_RS08185:LIC_RS08190
NC_005823.1	+	1958399	1961758	3	29	LIC_RS08185:LIC_RS08190:LIC_RS08195
NC_005823.1	+	1959543	1960077	1	42	LIC_RS08190
NC_005823.1	+	1959550	1961576	2	31	LIC_RS08190:LIC_RS08195
NC_005823.1	+	1960071	1961981	1	218	LIC_RS08195
NC_005823.1	+	1962824	1965227	1	53	LIC_RS08200
NC_005823.1	+	1966220	1966708	1	13	LIC_RS08215
NC_005823.1	+	1966450	1967254	2	31	LIC_RS08215:LIC_RS08220
NC_005823.1	+	1966705	1967662	3	1	LIC_RS08215:LIC_RS08220:LIC_RS08225
NC_005823.1	+	1966833	1967613	1	9	LIC_RS08220
NC_005823.1	+	1967308	1968660	2	18	LIC_RS08220:LIC_RS08225
NC_005823.1	+	1967592	1968901	3	1	LIC_RS08220:LIC_RS08225:LIC_RS08230
NC_005823.1	+	1967620	1968680	1	81	LIC_RS08225
NC_005823.1	+	1967772	1969982	2	43	LIC_RS08225:LIC_RS08230
NC_005823.1	+	1968659	1969925	1	100	LIC_RS08230
NC_005823.1	+	1972154	1973241	1	86	LIC_RS08245
NC_005823.1	+	1972623	1974468	2	45	LIC_RS08245:LIC_RS08250
NC_005823.1	+	1972672	1974781	3	1	LIC_RS08245:LIC_RS08250:LIC_RS08255
NC_005823.1	+	1973280	1974522	1	68	LIC_RS08250
NC_005823.1	+	1973669	1975129	2	14	LIC_RS08250:LIC_RS08255
NC_005823.1	+	1974529	1975655	1	120	LIC_RS08255
NC_005823.1	+	1974575	1976841	2	44	LIC_RS08255:LIC_RS08260
NC_005823.1	+	1974952	1977458	3	4	LIC_RS08255:LIC_RS08260:LIC_RS08265
NC_005823.1	+	1975666	1976866	1	61	LIC_RS08260
NC_005823.1	+	1975753	1978237	2	19	LIC_RS08260:LIC_RS08265
NC_005823.1	+	1976931	1978637	1	74	LIC_RS08265
NC_005823.1	+	1977257	1979607	2	106	LIC_RS08265:LIC_RS08270
NC_005823.1	+	1978627	1980103	1	158	LIC_RS08270
NC_005823.1	+	1981623	1984210	3	2	LIC_RS08290:LIC_RS08295:LIC_RS08300
NC_005823.1	+	1981803	1982281	1	4	LIC_RS08290
NC_005823.1	+	1981891	1983088	2	2	LIC_RS08290:LIC_RS08295
NC_005823.1	+	1982068	1984152	1	316	LIC_RS08295
NC_005823.1	+	1982219	1984768	2	812	LIC_RS08295:LIC_RS08300
NC_005823.1	+	1982327	1986752	4	15	LIC_RS08295:LIC_RS08300:LIC_RS08305:LIC_RS08310
NC_005823.1	+	1982337	1985100	3	41	LIC_RS08295:LIC_RS08300:LIC_RS08305
NC_005823.1	+	1984051	1984768	1	127	LIC_RS08300
NC_005823.1	+	1984057	1985222	2	139	LIC_RS08300:LIC_RS08305
NC_005823.1	+	1984154	1987283	3	42	LIC_RS08300:LIC_RS08305:LIC_RS08310
NC_005823.1	+	1984772	1985234	1	57	LIC_RS08305
NC_005823.1	+	1984773	1986257	2	124	LIC_RS08305:LIC_RS08310
NC_005823.1	+	1985247	1988089	1	278	LIC_RS08310
NC_005823.1	+	1987255	1990290	2	39	LIC_RS08310:LIC_RS08315
NC_005823.1	+	1988179	1990416	1	210	LIC_RS08315
NC_005823.1	+	1989649	1990837	2	21	LIC_RS08315:LIC_RS08320
NC_005823.1	+	1990006	1991780	3	5	LIC_RS08315:LIC_RS08320:LIC_RS08325
NC_005823.1	+	1990370	1990881	1	67	LIC_RS08320
NC_005823.1	+	1990374	1991698	2	112	LIC_RS08320:LIC_RS08325
NC_005823.1	+	1990388	1992495	3	10	LIC_RS08320:LIC_RS08325:LIC_RS08330
NC_005823.1	+	1990878	1991819	1	78	LIC_RS08325
NC_005823.1	+	1990969	1992503	2	24	LIC_RS08325:LIC_RS08330
NC_005823.1	+	1991773	1993906	1	63	LIC_RS08330
NC_005823.1	+	1994199	1995168	1	96	LIC_RS08340
NC_005823.1	+	1994204	1995472	2	3	LIC_RS08340:LIC_RS08345
NC_005823.1	+	1995000	1997400	1	496	LIC_RS08345
NC_005823.1	+	1996147	1997522	2	2	LIC_RS08345:LIC_RS08350
NC_005823.1	+	1997416	1998493	1	65	LIC_RS08350
NC_005823.1	+	2001768	2004359	3	3	LIC_RS08370:LIC_RS08375:LIC_RS08380
NC_005823.1	+	2001791	2002759	1	18	LIC_RS08370
NC_005823.1	+	2002089	2003451	2	6	LIC_RS08370:LIC_RS08375
NC_005823.1	+	2002753	2003452	1	63	LIC_RS08375
NC_005823.1	+	2002786	2004610	2	22	LIC_RS08375:LIC_RS08380
NC_005823.1	+	2003476	2004628	1	36	LIC_RS08380
NC_005823.1	+	2005931	2006606	1	2	LIC_RS22995
NC_005823.1	+	2007991	2009382	1	30	LIC_RS08400
NC_005823.1	+	2008184	2010756	2	14	LIC_RS08400:LIC_RS08405
NC_005823.1	+	2009315	2010858	1	1129	LIC_RS08405
NC_005823.1	+	2013083	2013902	1	32	LIC_RS08425
NC_005823.1	+	2013184	2014470	2	8	LIC_RS08425:LIC_RS08430
NC_005823.1	+	2014084	2016045	2	6	LIC_RS08430:LIC_RS08435
NC_005823.1	+	2014084	2015163	1	20	LIC_RS08430
NC_005823.1	+	2015348	2017037	1	38	LIC_RS08435
NC_005823.1	+	2022384	2023224	1	164	LIC_RS08470
NC_005823.1	+	2022394	2023605	2	114	LIC_RS08470:LIC_RS08475
NC_005823.1	+	2022509	2024549	3	107	LIC_RS08470:LIC_RS08475:LIC_RS08480
NC_005823.1	+	2023231	2023620	1	11	LIC_RS08475
NC_005823.1	+	2023254	2024566	2	56	LIC_RS08475:LIC_RS08480
NC_005823.1	+	2023665	2024568	1	40	LIC_RS08480
NC_005823.1	+	2025900	2027507	1	95	LIC_RS08500
NC_005823.1	+	2031724	2034725	2	35	LIC_RS08525:LIC_RS08530
NC_005823.1	+	2031724	2033769	1	274	LIC_RS08525
NC_005823.1	+	2032665	2035557	3	4	LIC_RS08525:LIC_RS08530:LIC_RS08535
NC_005823.1	+	2033785	2034760	1	72	LIC_RS08530
NC_005823.1	+	2033807	2035517	2	9	LIC_RS08530:LIC_RS08535
NC_005823.1	+	2034573	2035998	1	41	LIC_RS08535
NC_005823.1	+	2038538	2040944	1	332	LIC_RS08550
NC_005823.1	+	2042378	2043199	1	80	LIC_RS08570
NC_005823.1	+	2042713	2043984	2	16	LIC_RS08570:LIC_RS08575
NC_005823.1	+	2043387	2044708	1	48	LIC_RS08575
NC_005823.1	+	2043800	2045408	2	12	LIC_RS08575:LIC_RS08580
NC_005823.1	+	2044744	2046124	1	46	LIC_RS08580
NC_005823.1	+	2048157	2049323	1	10	LIC_RS08605
NC_005823.1	+	2050075	2051425	1	40	LIC_RS08610
NC_005823.1	+	2055300	2056018	1	12	LIC_RS08630
NC_005823.1	+	2056191	2057910	1	101	LIC_RS08635
NC_005823.1	+	2058364	2060422	1	8	LIC_RS08640
NC_005823.1	+	2060339	2061574	2	12	LIC_RS08640:LIC_RS08645
NC_005823.1	+	2060715	2061775	3	2	LIC_RS08640:LIC_RS08645:LIC_RS08650
NC_005823.1	+	2060727	2061666	1	3	LIC_RS08645
NC_005823.1	+	2060767	2061857	2	3	LIC_RS08645:LIC_RS08650
NC_005823.1	+	2061395	2063062	1	18	LIC_RS08650
NC_005823.1	+	2065047	2067181	1	199	LIC_RS08665
NC_005823.1	+	2066267	2067596	2	15	LIC_RS08665:LIC_RS08670
NC_005823.1	+	2067063	2067984	1	6	LIC_RS08670
NC_005823.1	+	2072910	2074740	1	74	LIC_RS08710
NC_005823.1	+	2084692	2085714	1	442	LIC_RS08740
NC_005823.1	+	2084698	2086608	2	39	LIC_RS08740:LIC_RS08745
NC_005823.1	+	2086212	2086980	1	30	LIC_RS08745
NC_005823.1	+	2091091	2093560	1	67	LIC_RS08765
NC_005823.1	+	2096789	2098048	1	12	LIC_RS08785
NC_005823.1	+	2097162	2098339	2	8	LIC_RS08785:LIC_RS08790
NC_005823.1	+	2097696	2099418	3	1	LIC_RS08785:LIC_RS08790:LIC_RS08795
NC_005823.1	+	2098519	2099636	2	5	LIC_RS08790:LIC_RS08795
NC_005823.1	+	2098638	2099593	1	12	LIC_RS08795
NC_005823.1	+	2098771	2100108	2	2	LIC_RS08795:LIC_RS08800
NC_005823.1	+	2099145	2101122	3	1	LIC_RS08795:LIC_RS08800:LIC_RS08810
NC_005823.1	+	2099173	2100519	1	34	LIC_RS08800
NC_005823.1	+	2100493	2102482	1	258	LIC_RS08810
NC_005823.1	+	2100824	2102689	2	12	LIC_RS08810:LIC_RS20880
NC_005823.1	+	2103394	2106403	1	565	LIC_RS08820
NC_005823.1	+	2106200	2108577	1	9	LIC_RS08825
NC_005823.1	+	2109157	2109767	1	381	LIC_RS08830
NC_005823.1	+	2109159	2110190	2	51	LIC_RS08830:LIC_RS08835
NC_005823.1	+	2109160	2111082	3	11	LIC_RS08830:LIC_RS08835:LIC_RS08840
NC_005823.1	+	2109730	2110238	1	61	LIC_RS08835
NC_005823.1	+	2109738	2111768	2	272	LIC_RS08835:LIC_RS08840
NC_005823.1	+	2110249	2112190	1	84	LIC_RS08840
NC_005823.1	+	2111697	2113045	2	21	LIC_RS08840:LIC_RS08845
NC_005823.1	+	2112091	2113075	3	1	LIC_RS08840:LIC_RS08845:LIC_RS08850
NC_005823.1	+	2112430	2113023	1	14	LIC_RS08845
NC_005823.1	+	2112705	2113233	2	6	LIC_RS08845:LIC_RS08850
NC_005823.1	+	2112904	2114104	3	9	LIC_RS08845:LIC_RS08850:LIC_RS08855
NC_005823.1	+	2113009	2114102	2	28	LIC_RS08850:LIC_RS08855
NC_005823.1	+	2113042	2113233	1	2	LIC_RS08850
NC_005823.1	+	2113260	2114589	1	12	LIC_RS08855
NC_005823.1	+	2129308	2130505	1	16	LIC_RS08900
NC_005823.1	+	2130312	2131823	1	707	LIC_RS08905
NC_005823.1	+	2130351	2132353	2	10	LIC_RS08905:LIC_RS08910
NC_005823.1	+	2131405	2132893	3	1	LIC_RS08905:LIC_RS08910:LIC_RS08915
NC_005823.1	+	2131702	2132855	1	41	LIC_RS08910
NC_005823.1	+	2131747	2133389	2	8	LIC_RS08910:LIC_RS08915
NC_005823.1	+	2132906	2134759	1	69	LIC_RS08915
NC_005823.1	+	2133615	2135590	2	21	LIC_RS08915:LIC_RS08920
NC_005823.1	+	2134898	2135590	1	4	LIC_RS08920
NC_005823.1	+	2137234	2137925	1	85	LIC_RS08930
NC_005823.1	+	2137345	2139082	2	79	LIC_RS08930:LIC_RS08935
NC_005823.1	+	2137997	2139479	1	149	LIC_RS08935
NC_005823.1	+	2140854	2142076	1	17	LIC_RS08945
NC_005823.1	+	2152877	2154215	1	27	LIC_RS08990
NC_005823.1	+	2155428	2155803	1	1	LIC_RS09000
NC_005823.1	+	2157486	2159203	1	93	LIC_RS09015
NC_005823.1	+	2158647	2159891	2	5	LIC_RS09015:LIC_RS09020
NC_005823.1	+	2159295	2161601	2	21	LIC_RS09020:LIC_RS09025
NC_005823.1	+	2159312	2160506	1	31	LIC_RS09020
NC_005823.1	+	2159484	2162091	3	6	LIC_RS09020:LIC_RS09025:LIC_RS09030
NC_005823.1	+	2160493	2161601	1	115	LIC_RS09025
NC_005823.1	+	2160723	2162096	2	75	LIC_RS09025:LIC_RS09030
NC_005823.1	+	2161590	2162206	1	25	LIC_RS09030
NC_005823.1	+	2163085	2164114	1	56	LIC_RS09045
NC_005823.1	+	2163518	2165675	2	41	LIC_RS09045:LIC_RS09050
NC_005823.1	+	2164176	2167128	1	229	LIC_RS09050
NC_005823.1	+	2175010	2176562	2	123	LIC_RS09100:LIC_RS09105
NC_005823.1	+	2175058	2175697	1	78	LIC_RS09100
NC_005823.1	+	2175720	2176734	1	47	LIC_RS09105
NC_005823.1	+	2177926	2179695	1	9	LIC_RS09115
NC_005823.1	+	2186273	2187210	1	171	LIC_RS09145
NC_005823.1	+	2186274	2188140	2	23	LIC_RS09145:LIC_RS09150
NC_005823.1	+	2187432	2188764	1	48	LIC_RS09150
NC_005823.1	+	2187893	2189150	2	5	LIC_RS09150:LIC_RS09155
NC_005823.1	+	2188762	2189514	1	28	LIC_RS09155
NC_005823.1	+	2188990	2190286	2	15	LIC_RS09155:LIC_RS09160
NC_005823.1	+	2189637	2190511	1	38	LIC_RS09160
NC_005823.1	+	2189872	2190888	2	47	LIC_RS09160:LIC_RS09165
NC_005823.1	+	2190372	2190982	3	1	LIC_RS09160:LIC_RS09165:LIC_RS09170
NC_005823.1	+	2190547	2190879	1	2	LIC_RS09165
NC_005823.1	+	2191633	2192211	1	2	LIC_RS09170
